tender_id,project_id,tender_title,tender_reference_no,procurement_method,tender_stage,publishing_date,closing_date,award_date,estimated_tender_value,awarded_contract_value,winning_contractor_id,winning_contractor_name,bidder_count,status
TENDER-DEMO-01079,MPLADS-DEMO-000540,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-56,NIT/Mun/KHO/2023/1080,Open Tender,Notice Inviting Tender (NIT),2023-10-15,2023-10-31,2023-11-07,990558.5,1000000.0,CONTRACTOR-DEMO-0117,Riddhi Engineers & Builders,3,Completed
TENDER-DEMO-01080,MPLADS-DEMO-000540,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-56,WO/KHO/2023/1081,E-Procurement,Work Order Issued,2023-11-05,2023-11-11,2023-11-16,1000000.0,1000000.0,CONTRACTOR-DEMO-0117,Riddhi Engineers & Builders,1,Awarded
TENDER-DEMO-01081,MPLADS-DEMO-000541,Procurement for Installation of Community RO Water Purification Plant at Village-120,NIT/Rur/UDA/2024/1082,E-Procurement,Notice Inviting Tender (NIT),2024-03-16,2024-03-26,2024-03-31,885000.58,880000.0,CONTRACTOR-DEMO-0010,Bharat Contractors,7,Completed
TENDER-DEMO-01082,MPLADS-DEMO-000541,Procurement for Installation of Community RO Water Purification Plant at Village-120,WO/UDA/2024/1083,E-Procurement,Work Order Issued,2024-04-04,2024-04-15,2024-04-20,880000.0,880000.0,CONTRACTOR-DEMO-0010,Bharat Contractors,1,Awarded
TENDER-DEMO-01083,MPLADS-DEMO-000542,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-166,NIT/Pub/JAB/2023/1084,Open Tender,Notice Inviting Tender (NIT),2023-11-30,2023-12-10,2023-12-21,677532.11,680000.0,CONTRACTOR-DEMO-0034,Maruti Engineers & Builders,6,Completed
TENDER-DEMO-01084,MPLADS-DEMO-000542,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-166,WO/JAB/2023/1085,E-Procurement,Work Order Issued,2023-12-23,2023-12-29,2024-01-04,680000.0,680000.0,CONTRACTOR-DEMO-0034,Maruti Engineers & Builders,1,Awarded
TENDER-DEMO-01085,MPLADS-DEMO-000543,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-86,NIT/Min/UDA/2024/1086,E-Procurement,Notice Inviting Tender (NIT),2024-03-26,2024-04-10,2024-04-20,1259815.83,1280000.0,CONTRACTOR-DEMO-0196,Pragati Engineering Works,7,Completed
TENDER-DEMO-01086,MPLADS-DEMO-000543,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-86,WO/UDA/2024/1087,E-Procurement,Work Order Issued,2024-04-13,2024-04-22,2024-04-26,1280000.0,1280000.0,CONTRACTOR-DEMO-0196,Pragati Engineering Works,1,Awarded
TENDER-DEMO-01087,MPLADS-DEMO-000544,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-3,NIT/Rur/KOZ/2023/1088,E-Procurement,Notice Inviting Tender (NIT),2023-08-08,2023-08-25,2023-09-05,725332.42,720000.0,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,4,Completed
TENDER-DEMO-01088,MPLADS-DEMO-000544,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-3,WO/KOZ/2023/1089,E-Procurement,Work Order Issued,2023-08-16,2023-08-24,2023-08-31,720000.0,720000.0,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01089,MPLADS-DEMO-000545,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-54,NIT/Pan/LUC/2024/1090,E-Procurement,Notice Inviting Tender (NIT),2024-03-27,2024-04-15,2024-04-26,2208943.65,2200000.0,CONTRACTOR-DEMO-0052,Siddhartha Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-01090,MPLADS-DEMO-000545,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-54,WO/LUC/2024/1091,E-Procurement,Work Order Issued,2024-04-11,2024-04-18,2024-04-23,2200000.0,2200000.0,CONTRACTOR-DEMO-0052,Siddhartha Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01091,MPLADS-DEMO-000546,Procurement for Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-54,NIT/Rur/WAR/2023/1092,Open Tender,Notice Inviting Tender (NIT),2023-04-02,2023-04-14,2023-04-21,1037183.04,1030000.0,CONTRACTOR-DEMO-0090,Om Civil Projects,6,Completed
TENDER-DEMO-01092,MPLADS-DEMO-000546,Procurement for Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-54,WO/WAR/2023/1093,E-Procurement,Work Order Issued,2023-04-17,2023-04-23,2023-04-27,1030000.0,1030000.0,CONTRACTOR-DEMO-0090,Om Civil Projects,1,Awarded
TENDER-DEMO-01093,MPLADS-DEMO-000547,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-196,NIT/Min/BHO/2023/1094,E-Procurement,Notice Inviting Tender (NIT),2023-02-03,2023-02-17,2023-02-25,1355860.65,1310000.0,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,4,Completed
TENDER-DEMO-01094,MPLADS-DEMO-000547,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-196,WO/BHO/2023/1095,E-Procurement,Work Order Issued,2023-02-12,2023-02-22,2023-02-26,1310000.0,1310000.0,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01095,MPLADS-DEMO-000548,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-147,NIT/Pan/NIZ/2023/1096,Open Tender,Notice Inviting Tender (NIT),2023-08-07,2023-08-18,2023-08-23,742677.23,730000.0,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,6,Completed
TENDER-DEMO-01096,MPLADS-DEMO-000548,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-147,WO/NIZ/2023/1097,E-Procurement,Work Order Issued,2023-08-15,2023-08-26,2023-08-29,730000.0,730000.0,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01097,MPLADS-DEMO-000549,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-44,NIT/Dis/SAL/2023/1098,E-Procurement,Notice Inviting Tender (NIT),2023-01-31,2023-02-21,2023-03-02,1753114.93,1680000.0,CONTRACTOR-DEMO-0102,Samriddhi Civil Projects,3,Completed
TENDER-DEMO-01098,MPLADS-DEMO-000549,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-44,WO/SAL/2023/1099,E-Procurement,Work Order Issued,2023-02-13,2023-02-22,2023-02-25,1680000.0,1680000.0,CONTRACTOR-DEMO-0102,Samriddhi Civil Projects,1,Awarded
TENDER-DEMO-01099,MPLADS-DEMO-000550,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-169,NIT/Rur/VAR/2024/1100,E-Procurement,Notice Inviting Tender (NIT),2024-04-18,2024-05-06,2024-05-16,756535.39,730000.0,CONTRACTOR-DEMO-0032,Golden Rural Developers,4,Completed
TENDER-DEMO-01100,MPLADS-DEMO-000550,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-169,WO/VAR/2024/1101,E-Procurement,Work Order Issued,2024-04-27,2024-05-09,2024-05-12,730000.0,730000.0,CONTRACTOR-DEMO-0032,Golden Rural Developers,1,Awarded
TENDER-DEMO-01101,MPLADS-DEMO-000551,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-191,NIT/Rur/DHA/2023/1102,Open Tender,Notice Inviting Tender (NIT),2023-09-11,2023-10-01,2023-10-06,1166411.24,1160000.0,CONTRACTOR-DEMO-0154,Panchsheel Infrastructure Ltd,4,Completed
TENDER-DEMO-01102,MPLADS-DEMO-000551,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-191,WO/DHA/2023/1103,E-Procurement,Work Order Issued,2023-09-29,2023-10-07,2023-10-11,1160000.0,1160000.0,CONTRACTOR-DEMO-0154,Panchsheel Infrastructure Ltd,1,Awarded
TENDER-DEMO-01103,MPLADS-DEMO-000552,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-118,NIT/Pan/MYS/2023/1104,E-Procurement,Notice Inviting Tender (NIT),2023-11-28,2023-12-08,2023-12-16,1359891.17,1380000.0,CONTRACTOR-DEMO-0129,Mahalaxmi Engineers & Builders,5,Completed
TENDER-DEMO-01104,MPLADS-DEMO-000552,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-118,WO/MYS/2023/1105,E-Procurement,Work Order Issued,2023-12-08,2023-12-19,2023-12-21,1380000.0,1380000.0,CONTRACTOR-DEMO-0129,Mahalaxmi Engineers & Builders,1,Awarded
TENDER-DEMO-01105,MPLADS-DEMO-000553,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-189,NIT/Rur/JAB/2024/1106,E-Procurement,Notice Inviting Tender (NIT),2024-03-02,2024-03-23,2024-04-01,744355.38,740000.0,CONTRACTOR-DEMO-0110,Surya Shakti Rural Developers,6,Completed
TENDER-DEMO-01106,MPLADS-DEMO-000553,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-189,WO/JAB/2024/1107,E-Procurement,Work Order Issued,2024-03-19,2024-03-28,2024-04-02,740000.0,740000.0,CONTRACTOR-DEMO-0110,Surya Shakti Rural Developers,1,Awarded
TENDER-DEMO-01107,MPLADS-DEMO-000554,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-111,NIT/Min/NAS/2024/1108,E-Procurement,Notice Inviting Tender (NIT),2023-12-29,2024-01-15,2024-01-26,724965.28,710000.0,CONTRACTOR-DEMO-0074,Hindustan Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-01108,MPLADS-DEMO-000554,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-111,WO/NAS/2024/1109,E-Procurement,Work Order Issued,2024-01-15,2024-01-23,2024-01-27,710000.0,710000.0,CONTRACTOR-DEMO-0074,Hindustan Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01109,MPLADS-DEMO-000555,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-179,NIT/Dis/DHA/2023/1110,E-Procurement,Notice Inviting Tender (NIT),2023-04-02,2023-04-18,2023-04-28,2915776.4,2860000.0,CONTRACTOR-DEMO-0200,Gitanjali Construction Co,5,Completed
TENDER-DEMO-01110,MPLADS-DEMO-000555,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-179,WO/DHA/2023/1111,E-Procurement,Work Order Issued,2023-04-13,2023-04-24,2023-05-01,2860000.0,2860000.0,CONTRACTOR-DEMO-0200,Gitanjali Construction Co,1,Awarded
TENDER-DEMO-01111,MPLADS-DEMO-000556,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-65,NIT/Pan/BHO/2024/1112,Open Tender,Notice Inviting Tender (NIT),2024-02-18,2024-02-29,2024-03-11,726060.57,730000.0,CONTRACTOR-DEMO-0053,Bharat Engineers & Builders,5,Completed
TENDER-DEMO-01112,MPLADS-DEMO-000556,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-65,WO/BHO/2024/1113,E-Procurement,Work Order Issued,2024-03-10,2024-03-16,2024-03-19,730000.0,730000.0,CONTRACTOR-DEMO-0053,Bharat Engineers & Builders,1,Awarded
TENDER-DEMO-01113,MPLADS-DEMO-000557,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-30,NIT/Rur/AHM/2023/1114,E-Procurement,Notice Inviting Tender (NIT),2023-10-26,2023-11-09,2023-11-19,1168043.1,1190000.0,CONTRACTOR-DEMO-0075,National Engineering Works,3,Completed
TENDER-DEMO-01114,MPLADS-DEMO-000557,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-30,WO/AHM/2023/1115,E-Procurement,Work Order Issued,2023-11-11,2023-11-20,2023-11-26,1190000.0,1190000.0,CONTRACTOR-DEMO-0075,National Engineering Works,1,Awarded
TENDER-DEMO-01115,MPLADS-DEMO-000558,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-156,NIT/Rur/NAS/2024/1116,Open Tender,Notice Inviting Tender (NIT),2023-12-21,2024-01-05,2024-01-12,1839148.06,1780000.0,CONTRACTOR-DEMO-0095,Panchsheel Engineering Works,7,Completed
TENDER-DEMO-01116,MPLADS-DEMO-000558,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-156,WO/NAS/2024/1117,E-Procurement,Work Order Issued,2023-12-28,2024-01-07,2024-01-11,1780000.0,1780000.0,CONTRACTOR-DEMO-0095,Panchsheel Engineering Works,1,Awarded
TENDER-DEMO-01117,MPLADS-DEMO-000559,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-173,NIT/Mun/VAR/2023/1118,Open Tender,Notice Inviting Tender (NIT),2023-12-02,2023-12-18,2023-12-27,1995065.79,1920000.0,CONTRACTOR-DEMO-0017,Vikas Engineers & Builders,4,Completed
TENDER-DEMO-01118,MPLADS-DEMO-000559,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-173,WO/VAR/2023/1119,E-Procurement,Work Order Issued,2023-12-21,2023-12-29,2023-12-31,1920000.0,1920000.0,CONTRACTOR-DEMO-0017,Vikas Engineers & Builders,1,Awarded
TENDER-DEMO-01119,MPLADS-DEMO-000560,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-197,NIT/Pub/RAJ/2023/1120,Open Tender,Notice Inviting Tender (NIT),2023-01-14,2023-01-28,2023-02-04,2003511.34,2010000.0,CONTRACTOR-DEMO-0060,Premier Contractors,7,Completed
TENDER-DEMO-01120,MPLADS-DEMO-000560,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-197,WO/RAJ/2023/1121,E-Procurement,Work Order Issued,2023-02-03,2023-02-12,2023-02-15,2010000.0,2010000.0,CONTRACTOR-DEMO-0060,Premier Contractors,1,Awarded
TENDER-DEMO-01121,MPLADS-DEMO-000561,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-43,NIT/Pub/NIZ/2023/1122,Open Tender,Notice Inviting Tender (NIT),2023-10-28,2023-11-08,2023-11-17,1524711.35,1550000.0,CONTRACTOR-DEMO-0113,Modern Buildcon Pvt Ltd,5,Completed
TENDER-DEMO-01122,MPLADS-DEMO-000561,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-43,WO/NIZ/2023/1123,E-Procurement,Work Order Issued,2023-11-16,2023-11-24,2023-11-27,1550000.0,1550000.0,CONTRACTOR-DEMO-0113,Modern Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01123,MPLADS-DEMO-000562,Procurement for Installation of Community RO Water Purification Plant at Village-92,NIT/Mun/LUC/2023/1124,Open Tender,Notice Inviting Tender (NIT),2023-09-06,2023-09-17,2023-09-26,1044716.33,1010000.0,CONTRACTOR-DEMO-0170,Alliance Rural Developers,5,Completed
TENDER-DEMO-01124,MPLADS-DEMO-000562,Procurement for Installation of Community RO Water Purification Plant at Village-92,WO/LUC/2023/1125,E-Procurement,Work Order Issued,2023-09-29,2023-10-04,2023-10-09,1010000.0,1010000.0,CONTRACTOR-DEMO-0170,Alliance Rural Developers,1,Awarded
TENDER-DEMO-01125,MPLADS-DEMO-000563,Procurement for Construction of Multipurpose Community Hall at Village Village-56,NIT/Min/UDA/2023/1126,Open Tender,Notice Inviting Tender (NIT),2023-10-12,2023-10-25,2023-11-06,1822351.3,1830000.0,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,3,Completed
TENDER-DEMO-01126,MPLADS-DEMO-000563,Procurement for Construction of Multipurpose Community Hall at Village Village-56,WO/UDA/2023/1127,E-Procurement,Work Order Issued,2023-11-03,2023-11-09,2023-11-14,1830000.0,1830000.0,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,1,Awarded
TENDER-DEMO-01127,MPLADS-DEMO-000564,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-35,NIT/Mun/IND/2024/1128,E-Procurement,Notice Inviting Tender (NIT),2024-01-09,2024-01-21,2024-01-28,2435396.35,2330000.0,CONTRACTOR-DEMO-0101,Bharat Construction Co,3,Completed
TENDER-DEMO-01128,MPLADS-DEMO-000564,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-35,WO/IND/2024/1129,E-Procurement,Work Order Issued,2024-01-23,2024-02-04,2024-02-06,2330000.0,2330000.0,CONTRACTOR-DEMO-0101,Bharat Construction Co,1,Awarded
TENDER-DEMO-01129,MPLADS-DEMO-000565,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-129,NIT/Pub/SAL/2023/1130,Open Tender,Notice Inviting Tender (NIT),2023-03-29,2023-04-13,2023-04-20,2377184.98,2390000.0,CONTRACTOR-DEMO-0162,Reliable Enterprises,5,Completed
TENDER-DEMO-01130,MPLADS-DEMO-000565,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-129,WO/SAL/2023/1131,E-Procurement,Work Order Issued,2023-04-10,2023-04-21,2023-04-27,2390000.0,2390000.0,CONTRACTOR-DEMO-0162,Reliable Enterprises,1,Awarded
TENDER-DEMO-01131,MPLADS-DEMO-000566,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-128,NIT/Min/AHM/2024/1132,Open Tender,Notice Inviting Tender (NIT),2024-02-03,2024-02-17,2024-02-26,654626.64,630000.0,CONTRACTOR-DEMO-0085,Kisan Rural Developers,6,Completed
TENDER-DEMO-01132,MPLADS-DEMO-000566,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-128,WO/AHM/2024/1133,E-Procurement,Work Order Issued,2024-02-26,2024-03-03,2024-03-08,630000.0,630000.0,CONTRACTOR-DEMO-0085,Kisan Rural Developers,1,Awarded
TENDER-DEMO-01133,MPLADS-DEMO-000567,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-134,NIT/Pub/NIZ/2024/1134,E-Procurement,Notice Inviting Tender (NIT),2024-04-06,2024-04-26,2024-05-03,2227480.11,2140000.0,CONTRACTOR-DEMO-0142,Panchsheel Infra Solutions,3,Completed
TENDER-DEMO-01134,MPLADS-DEMO-000567,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-134,WO/NIZ/2024/1135,E-Procurement,Work Order Issued,2024-04-17,2024-04-27,2024-05-04,2140000.0,2140000.0,CONTRACTOR-DEMO-0142,Panchsheel Infra Solutions,1,Awarded
TENDER-DEMO-01135,MPLADS-DEMO-000568,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-176,NIT/Pub/GAN/2023/1136,E-Procurement,Notice Inviting Tender (NIT),2023-11-28,2023-12-11,2023-12-23,2804336.74,2770000.0,CONTRACTOR-DEMO-0053,Bharat Engineers & Builders,4,Completed
TENDER-DEMO-01136,MPLADS-DEMO-000568,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-176,WO/GAN/2023/1137,E-Procurement,Work Order Issued,2023-12-06,2023-12-17,2023-12-24,2770000.0,2770000.0,CONTRACTOR-DEMO-0053,Bharat Engineers & Builders,1,Awarded
TENDER-DEMO-01137,MPLADS-DEMO-000569,Procurement for Construction of Public Sanitation Facility and Bathing Block in Village-33,NIT/Min/SAL/2023/1138,Open Tender,Notice Inviting Tender (NIT),2023-09-25,2023-10-11,2023-10-19,1222187.71,1230000.0,CONTRACTOR-DEMO-0046,Classic Projects Ltd,3,Completed
TENDER-DEMO-01138,MPLADS-DEMO-000569,Procurement for Construction of Public Sanitation Facility and Bathing Block in Village-33,WO/SAL/2023/1139,E-Procurement,Work Order Issued,2023-10-11,2023-10-20,2023-10-22,1230000.0,1230000.0,CONTRACTOR-DEMO-0046,Classic Projects Ltd,1,Awarded
TENDER-DEMO-01139,MPLADS-DEMO-000570,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-46,NIT/Pan/VAR/2024/1140,Open Tender,Notice Inviting Tender (NIT),2024-04-28,2024-05-18,2024-05-28,1420786.42,1370000.0,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,6,Completed
TENDER-DEMO-01140,MPLADS-DEMO-000570,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-46,WO/VAR/2024/1141,E-Procurement,Work Order Issued,2024-05-09,2024-05-14,2024-05-18,1370000.0,1370000.0,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01141,MPLADS-DEMO-000571,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-109,NIT/Mun/NAS/2023/1142,E-Procurement,Notice Inviting Tender (NIT),2023-02-07,2023-02-27,2023-03-04,1070974.77,1090000.0,CONTRACTOR-DEMO-0156,Alliance Infra Solutions,4,Completed
TENDER-DEMO-01142,MPLADS-DEMO-000571,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-109,WO/NAS/2023/1143,E-Procurement,Work Order Issued,2023-02-25,2023-03-04,2023-03-11,1090000.0,1090000.0,CONTRACTOR-DEMO-0156,Alliance Infra Solutions,1,Awarded
TENDER-DEMO-01143,MPLADS-DEMO-000572,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-45,NIT/Rur/PUN/2023/1144,Open Tender,Notice Inviting Tender (NIT),2023-09-17,2023-09-28,2023-10-07,883807.02,890000.0,CONTRACTOR-DEMO-0124,Samriddhi Construction Co,6,Completed
TENDER-DEMO-01144,MPLADS-DEMO-000572,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-45,WO/PUN/2023/1145,E-Procurement,Work Order Issued,2023-09-30,2023-10-06,2023-10-11,890000.0,890000.0,CONTRACTOR-DEMO-0124,Samriddhi Construction Co,1,Awarded
TENDER-DEMO-01145,MPLADS-DEMO-000573,Procurement for Installation of Community RO Water Purification Plant at Village-4,NIT/Min/PUN/2024/1146,Open Tender,Notice Inviting Tender (NIT),2024-06-03,2024-06-22,2024-07-01,826571.8,830000.0,CONTRACTOR-DEMO-0082,Siddhartha Construction Co,7,Completed
TENDER-DEMO-01146,MPLADS-DEMO-000573,Procurement for Installation of Community RO Water Purification Plant at Village-4,WO/PUN/2024/1147,E-Procurement,Work Order Issued,2024-06-10,2024-06-18,2024-06-23,830000.0,830000.0,CONTRACTOR-DEMO-0082,Siddhartha Construction Co,1,Awarded
TENDER-DEMO-01147,MPLADS-DEMO-000574,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-10,NIT/Pub/COI/2023/1148,Open Tender,Notice Inviting Tender (NIT),2023-06-13,2023-06-30,2023-07-07,1888898.48,1810000.0,CONTRACTOR-DEMO-0182,Mahalaxmi Projects Ltd,4,Completed
