project_id,dataset_version,data_source_type,source_basis,state,district,constituency,mp_name,sector,title,description,block,village,latitude,longitude,has_valid_coords,sanctioned_amount,estimated_cost,expenditure,unspent_balance,recommendation_date,sanction_date,start_date,completion_date,status,contractor_id,contractor_name,implementing_agency
MPLADS-DEMO-000525,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Bhopal,Bhopal,Representative Bhopal (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-152,Construction of Check Dam and Water Harvesting Percolation Tank at Village-152. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-152,23.298539,77.469158,True,2170000.0,2126671.08,1681323.27,488676.73,2023-05-17,2023-06-21,2023-07-09,2024-02-02,Completed,CONTRACTOR-DEMO-0064,Sai Civil Projects,Public Works Department (PWD)
MPLADS-DEMO-000526,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Warangal,Warangal,Representative Warangal (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-113,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-113. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-113,18.003233,79.610395,True,970000.0,940886.53,944916.66,25083.34,2024-04-28,2024-05-14,2024-06-22,2024-09-21,Completed,CONTRACTOR-DEMO-0036,Sai Projects Ltd,Public Works Department (PWD)
MPLADS-DEMO-000527,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Ganjam,Aska,Representative Ganjam (Simulated),Irrigation & Water Conservation,Desilting and Deepening of Traditional Village Water Reservoir in Village-15,Desilting and Deepening of Traditional Village Water Reservoir in Village-15. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-15,19.354191,85.006404,True,880000.0,851968.66,671291.89,208708.11,2023-02-10,2023-03-14,2023-04-22,2023-10-19,Completed,CONTRACTOR-DEMO-0063,Navnirman Infrastructure Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000528,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Nizamabad,Nizamabad,Representative Nizamabad (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-3,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-3. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-3,18.666443,78.089447,True,1740000.0,1792887.39,1552816.07,187183.93,2023-07-07,2023-07-22,2023-09-04,2024-01-06,Completed,CONTRACTOR-DEMO-0031,Shiv Shakti Buildcon Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000529,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Rajkot,Rajkot,Representative Rajkot (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-18,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-18. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-18,22.315975,70.846501,True,960000.0,931275.39,832364.68,127635.32,2023-07-15,2023-08-24,2023-10-08,2024-04-13,Completed,CONTRACTOR-DEMO-0051,Maruti Engineering Works,Rural Engineering Service (RES)
MPLADS-DEMO-000530,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-16,Construction of Check Dam and Water Harvesting Percolation Tank at Village-16. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-16,18.471998,73.867688,True,1750000.0,1814363.79,1616135.39,133864.61,2023-06-23,2023-07-16,2023-08-09,2024-01-18,Completed,CONTRACTOR-DEMO-0078,Maruti Civil Projects,District Rural Development Agency (DRDA)
MPLADS-DEMO-000531,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Rajkot,Rajkot,Representative Rajkot (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-169,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-169. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-169,22.327079,70.744651,True,920000.0,943491.93,808379.6,111620.4,2023-02-11,2023-03-24,2023-04-30,,In Progress,CONTRACTOR-DEMO-0055,Gitanjali Projects Ltd,Minor Irrigation Division
MPLADS-DEMO-000532,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Ganjam,Aska,Representative Ganjam (Simulated),Drinking Water & Sanitation,Installation of Community RO Water Purification Plant at Village-88,Installation of Community RO Water Purification Plant at Village-88. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-88,19.339616,84.986844,True,1040000.0,1080096.01,923463.14,116536.86,2023-07-03,2023-08-07,2023-09-10,2024-01-04,Completed,CONTRACTOR-DEMO-0030,Hindustan Civil Projects,Panchayati Raj Engineering Division
MPLADS-DEMO-000533,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Cuttack,Cuttack,Representative Cuttack (Simulated),Irrigation & Water Conservation,Construction of Check Dam and Water Harvesting Percolation Tank at Village-127,Construction of Check Dam and Water Harvesting Percolation Tank at Village-127. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-127,20.426023,85.818481,True,1380000.0,1401331.55,1183078.77,196921.23,2023-05-04,2023-06-02,2023-07-17,2023-12-23,Completed,CONTRACTOR-DEMO-0193,Balaji Urban Works Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000534,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Education & Schools,Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-2,Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-2. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-2,25.299766,82.918485,True,730000.0,733193.99,571409.29,158590.71,2023-08-28,2023-09-23,2023-10-31,,In Progress,CONTRACTOR-DEMO-0011,Mahalaxmi Infrastructure Ltd,Rural Engineering Service (RES)
MPLADS-DEMO-000535,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Rural Connectivity & Roads,Interlocking Paver Block Road Installation along Main Street in Village-57,Interlocking Paver Block Road Installation along Main Street in Village-57. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-57,25.3677,83.002349,True,1230000.0,1264197.36,992083.29,237916.71,2023-04-25,2023-05-10,2023-06-05,2023-09-13,Completed,CONTRACTOR-DEMO-0009,Golden Urban Works Pvt Ltd,Minor Irrigation Division
MPLADS-DEMO-000536,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Education & Schools,Construction of Additional Classrooms at Govt Senior Secondary School Village-87,Construction of Additional Classrooms at Govt Senior Secondary School Village-87. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-87,18.577095,73.831359,True,2010000.0,1989038.22,1679637.52,330362.48,2023-04-12,2023-05-23,2023-06-11,,In Progress,CONTRACTOR-DEMO-0037,Classic Urban Works Pvt Ltd,Rural Engineering Service (RES)
MPLADS-DEMO-000537,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-178,Supply and Erection of 30 Standalone Solar Street Lights in Village-178. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-178,25.301253,82.986841,True,900000.0,881607.57,684562.4,215437.6,2023-11-26,2023-12-22,2024-02-09,2024-06-01,Completed,CONTRACTOR-DEMO-0087,Swastik Infrastructure Ltd,Rural Engineering Service (RES)
MPLADS-DEMO-000538,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Healthcare Infrastructure,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-33,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-33. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-33,23.068195,72.63229,True,1620000.0,1582317.19,1245332.51,374667.49,2023-09-12,2023-09-30,2023-10-25,2024-05-17,Completed,CONTRACTOR-DEMO-0099,Maruti Infrastructure Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000539,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Mysuru,Mysuru,Representative Mysuru (Simulated),Education & Schools,Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-83,Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-83. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-83,12.323423,76.642712,True,1310000.0,1332600.11,1131580.84,178419.16,2023-06-01,2023-07-10,2023-07-27,,In Progress,CONTRACTOR-DEMO-0055,Gitanjali Projects Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000540,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Khordha,Bhubaneswar,Representative Khordha (Simulated),Drinking Water & Sanitation,Laying of Underground Drinking Water Pipeline Distribution in Village-56,Laying of Underground Drinking Water Pipeline Distribution in Village-56. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-56,20.15568,85.671732,True,1000000.0,1034839.91,836044.69,163955.31,2023-10-23,2023-11-11,2023-12-04,2024-05-02,Completed,CONTRACTOR-DEMO-0117,Riddhi Engineers & Builders,Municipal Corporation Public Works
MPLADS-DEMO-000541,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Udaipur,Udaipur,Representative Udaipur (Simulated),Drinking Water & Sanitation,Installation of Community RO Water Purification Plant at Village-120,Installation of Community RO Water Purification Plant at Village-120. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-120,24.586994,73.691229,True,880000.0,877715.59,742772.04,137227.96,2024-03-01,2024-04-15,2024-05-20,,In Progress,CONTRACTOR-DEMO-0010,Bharat Contractors,Rural Engineering Service (RES)
MPLADS-DEMO-000542,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Jabalpur,Jabalpur,Representative Jabalpur (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-166,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-166. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-166,23.126365,80.038592,True,680000.0,698637.62,590200.51,89799.49,2023-12-10,2023-12-29,2024-01-30,2024-05-09,Completed,CONTRACTOR-DEMO-0034,Maruti Engineers & Builders,Public Works Department (PWD)
MPLADS-DEMO-000543,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Udaipur,Udaipur,Representative Udaipur (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-86,Development of Public Recreation Shed and Boundary Wall in Village-86. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-86,24.545964,73.690301,True,1280000.0,1305109.64,1186241.35,93758.65,2024-03-22,2024-04-22,2024-05-19,2024-09-06,Completed,CONTRACTOR-DEMO-0196,Pragati Engineering Works,Minor Irrigation Division
MPLADS-DEMO-000544,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Kozhikode,Kozhikode,Representative Kozhikode (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-3,Supply and Erection of 30 Standalone Solar Street Lights in Village-3. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-3,11.29391,75.75204,True,720000.0,736308.19,606871.13,113128.87,2023-08-10,2023-08-24,2023-10-08,2024-01-29,Completed,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,Rural Engineering Service (RES)
MPLADS-DEMO-000545,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Lucknow,Lucknow,Representative Lucknow (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-54,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-54. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-54,26.843377,80.948257,True,2200000.0,2209260.28,1887181.6,312818.4,2024-03-06,2024-04-18,2024-05-24,2024-10-26,Completed,CONTRACTOR-DEMO-0052,Siddhartha Urban Works Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000546,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Warangal,Warangal,Representative Warangal (Simulated),Healthcare Infrastructure,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-54,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-54. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-54,17.960929,79.639983,True,1030000.0,1019675.29,909311.75,120688.25,2023-03-21,2023-04-23,2023-05-08,2023-10-20,Completed,CONTRACTOR-DEMO-0090,Om Civil Projects,Rural Engineering Service (RES)
MPLADS-DEMO-000547,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Bhopal,Bhopal,Representative Bhopal (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-196,Setup of Science Laboratory and Learning Resource Center in Village-196. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-196,23.296124,77.417489,True,1310000.0,1319112.89,1153511.08,156488.92,2023-01-31,2023-02-22,2023-03-18,2023-08-24,Completed,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,Minor Irrigation Division
MPLADS-DEMO-000548,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Nizamabad,Nizamabad,Representative Nizamabad (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-147,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-147. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-147,18.720203,78.156522,True,730000.0,756203.65,558196.78,171803.22,2023-07-31,2023-08-26,2023-10-10,,In Progress,CONTRACTOR-DEMO-0149,Classic Buildcon Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000549,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Salem,Salem,Representative Salem (Simulated),Rural Connectivity & Roads,Construction of Cement Concrete (CC) Road and Drain Channel at Village-44,Construction of Cement Concrete (CC) Road and Drain Channel at Village-44. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-44,11.612861,78.152878,True,1680000.0,1723878.22,1493139.82,186860.18,2023-01-28,2023-02-22,2023-03-21,,In Progress,CONTRACTOR-DEMO-0102,Samriddhi Civil Projects,District Rural Development Agency (DRDA)
MPLADS-DEMO-000550,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-169,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-169. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-169,25.320771,82.968006,True,730000.0,731082.25,576349.54,153650.46,2024-03-30,2024-05-09,2024-06-18,,In Progress,CONTRACTOR-DEMO-0032,Golden Rural Developers,Rural Engineering Service (RES)
MPLADS-DEMO-000551,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Dharwad,Dharwad,Representative Dharwad (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-191,Setup of Science Laboratory and Learning Resource Center in Village-191. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-191,15.402839,75.066963,True,1160000.0,1125657.72,924874.62,235125.38,2023-08-24,2023-10-07,2023-11-01,2024-04-03,Completed,CONTRACTOR-DEMO-0154,Panchsheel Infrastructure Ltd,Rural Engineering Service (RES)
MPLADS-DEMO-000552,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Mysuru,Mysuru,Representative Mysuru (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-118,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-118. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-118,12.266607,76.575368,True,1380000.0,1374008.77,1296722.52,83277.48,2023-11-20,2023-12-19,2024-02-05,2024-09-12,Completed,CONTRACTOR-DEMO-0129,Mahalaxmi Engineers & Builders,Panchayati Raj Engineering Division
